ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,Consumer
2025-06-18,576.4047125152639,-102.2005117845081,346.668773529745,576.4047125152639,576.4047125152639,-450.5393328839173,-450.5393328839173,-450.5393328839173,13.543877954096688,13.543877954096688,13.543877954096688,-464.083210838014,-464.083210838014,-464.083210838014,0.0,0.0,0.0,125.86537963134657,Consumer 2
2025-06-19,569.7632718591226,-82.7203263961851,361.29410430355705,569.7632718591226,569.7632718591226,-434.55133918005674,-434.55133918005674,-434.55133918005674,-4.450203019506926,-4.450203019506926,-4.450203019506926,-430.10113616054986,-430.10113616054986,-430.10113616054986,0.0,0.0,0.0,135.21193267906585,Consumer 2
2025-06-20,563.1218312029813,56.8191971190872,494.7122454513375,563.1218312029813,563.1218312029813,-290.1103462892347,-290.1103462892347,-290.1103462892347,103.97629029973065,103.97629029973065,103.97629029973065,-394.08663658896535,-394.08663658896535,-394.08663658896535,0.0,0.0,0.0,273.0114849137466,Consumer 2
2025-06-21,556.4803905480143,-54.75852128347291,392.44988118715094,556.4803905480143,556.4803905480143,-388.65394424769084,-388.65394424769084,-388.65394424769084,-31.623855770327108,-31.623855770327108,-31.623855770327108,-357.03008847736373,-357.03008847736373,-357.03008847736373,0.0,0.0,0.0,167.82644630032343,Consumer 2
2025-06-22,549.8389498930471,-8.433574132079794,447.0829812052589,549.8389498930471,549.8389498930471,-333.3583680225486,-333.3583680225486,-333.3583680225486,-13.452348077397275,-13.452348077397275,-13.452348077397275,-319.9060199451513,-319.9060199451513,-319.9060199451513,0.0,0.0,0.0,216.48058187049855,Consumer 2
2025-06-23,543.19750923808,10.57451365086961,467.8732850706462,543.19750923808,543.19750923808,-303.9731997173075,-303.9731997173075,-303.9731997173075,-20.323409169770613,-20.323409169770613,-20.323409169770613,-283.64979054753684,-283.64979054753684,-283.64979054753684,0.0,0.0,0.0,239.22430952077247,Consumer 2
2025-06-24,536.5560685831128,5.1671539082805005,463.3466927193994,536.5560685831128,536.5560685831128,-296.8061735043534,-296.8061735043534,-296.8061735043534,-47.670352216633425,-47.670352216633425,-47.670352216633425,-249.13582128771998,-249.13582128771998,-249.13582128771998,0.0,0.0,0.0,239.74989507875944,Consumer 2
2025-06-25,529.9146279304911,97.72284053899743,561.3572621459799,529.9146279304911,529.9146279304911,-203.6140230172428,-203.6140230172428,-203.6140230172428,13.543877954370734,13.543877954370734,13.543877954370734,-217.15790097161354,-217.15790097161354,-217.15790097161354,0.0,0.0,0.0,326.30060491324826,Consumer 2
2025-06-26,523.2731872778692,84.05343426112061,551.5703779425963,523.2731872778692,523.2731872778692,-192.86223371663885,-192.86223371663885,-192.86223371663885,-4.4502030197277405,-4.4502030197277405,-4.4502030197277405,-188.4120306969111,-188.4120306969111,-188.4120306969111,0.0,0.0,0.0,330.4109535612303,Consumer 2
2025-06-27,516.6317466252474,220.55542471646245,682.0087976523416,516.6317466252474,516.6317466252474,-59.505902473156915,-59.505902473156915,-59.505902473156915,103.97629029961843,103.97629029961843,103.97629029961843,-163.48219277277533,-163.48219277277533,-163.48219277277533,0.0,0.0,0.0,457.12584415209045,Consumer 2
2025-06-28,509.9903059726256,108.90222836392309,575.3257174204482,509.9903059726256,509.9903059726256,-174.45320156673623,-174.45320156673623,-174.45320156673623,-31.62385577053262,-31.62385577053262,-31.62385577053262,-142.8293457962036,-142.8293457962036,-142.8293457962036,0.0,0.0,0.0,335.5371044058894,Consumer 2
2025-06-29,503.34886527168425,118.3485278923258,585.216791967297,503.34886527168425,503.34886527168425,-140.2362044935506,-140.2362044935506,-140.2362044935506,-13.452348077171948,-13.452348077171948,-13.452348077171948,-126.78385641637864,-126.78385641637864,-126.78385641637864,0.0,0.0,0.0,363.11266077813366,Consumer 2
2025-06-30,496.70742457074294,128.5243424675046,587.8723484310042,496.70742457074294,496.70742457074294,-135.86489224273961,-135.86489224273961,-135.86489224273961,-20.323409169690457,-20.323409169690457,-20.323409169690457,-115.54148307304915,-115.54148307304915,-115.54148307304915,0.0,0.0,0.0,360.84253232800336,Consumer 2
2025-07-01,490.0659838698016,122.80606035441967,557.384909090656,490.0659838698016,490.0659838698016,-156.8332825940939,-156.8332825940939,-156.8332825940939,-47.67035221635806,-47.67035221635806,-47.67035221635806,-109.16293037773582,-109.16293037773582,-109.16293037773582,0.0,0.0,0.0,333.23270127570765,Consumer 2
2025-07-02,483.4245431688602,157.69961725843874,604.1637626009922,483.4245431688602,483.4245431688602,-94.03301951619672,-94.03301951619672,-94.03301951619672,13.543877954245032,13.543877954245032,13.543877954245032,-107.57689747044176,-107.57689747044176,-107.57689747044176,0.0,0.0,0.0,389.3915236526635,Consumer 2
2025-07-03,476.7831025204004,124.76398468030695,590.908562926167,476.7831025204004,476.7831025204004,-115.03665524808325,-115.03665524808325,-115.03665524808325,-4.450203019767461,-4.450203019767461,-4.450203019767461,-110.58645222831579,-110.58645222831579,-110.58645222831579,0.0,0.0,0.0,361.74644727231714,Consumer 2
2025-07-04,470.14166187194064,245.44350637581073,679.3779073609495,470.14166187194064,470.14166187194064,-13.902187773248773,-13.902187773248773,-13.902187773248773,103.9762902996558,103.9762902996558,103.9762902996558,-117.87847807290457,-117.87847807290457,-117.87847807290457,0.0,0.0,0.0,456.23947409869186,Consumer 2
2025-07-05,463.50022122348076,89.06995514497017,546.9966937416004,463.50022122348076,463.50022122348076,-160.65971931681904,-160.65971931681904,-160.65971931681904,-31.623855770533957,-31.623855770533957,-31.623855770533957,-129.0358635462851,-129.0358635462851,-129.0358635462851,0.0,0.0,0.0,302.84050190666176,Consumer 2
2025-07-06,456.858780575021,63.97461274756726,530.0621451841434,456.858780575021,456.858780575021,-157.0043868533185,-157.0043868533185,-157.0043868533185,-13.452348077532891,-13.452348077532891,-13.452348077532891,-143.5520387757856,-143.5520387757856,-143.5520387757856,0.0,0.0,0.0,299.85439372170254,Consumer 2
2025-07-07,450.2173398540154,44.89179598492801,485.6610797521974,450.2173398540154,450.2173398540154,-181.1708182195799,-181.1708182195799,-181.1708182195799,-20.323409169610308,-20.323409169610308,-20.323409169610308,-160.84740904996963,-160.84740904996963,-160.84740904996963,0.0,0.0,0.0,269.0465216344355,Consumer 2
2025-07-08,443.57589913300984,-28.57510649777897,445.73411803362677,443.57589913300984,443.57589913300984,-227.95754748478683,-227.95754748478683,-227.95754748478683,-47.670352216726265,-47.670352216726265,-47.670352216726265,-180.28719526806057,-180.28719526806057,-180.28719526806057,0.0,0.0,0.0,215.618351648223,Consumer 2
2025-07-09,436.93445841200423,31.986167286113915,488.4319475532917,436.93445841200423,436.93445841200423,-187.65628691283354,-187.65628691283354,-187.65628691283354,13.54387795411933,13.54387795411933,13.54387795411933,-201.20016486695286,-201.20016486695286,-201.20016486695286,0.0,0.0,0.0,249.2781714991707,Consumer 2
2025-07-10,430.29301766497235,-30.67553132039504,434.5459483224458,430.29301766497235,430.29301766497235,-227.34792846384008,-227.34792846384008,-227.34792846384008,-4.450203019668368,-4.450203019668368,-4.450203019668368,-222.8977254441717,-222.8977254441717,-222.8977254441717,0.0,0.0,0.0,202.94508920113228,Consumer 2
2025-07-11,423.6515769179404,43.89719296219497,508.4794081564461,423.6515769179404,423.6515769179404,-140.71656641644935,-140.71656641644935,-140.71656641644935,103.97629029961838,103.97629029961838,103.97629029961838,-244.69285671606775,-244.69285671606775,-244.69285671606775,0.0,0.0,0.0,282.9350105014911,Consumer 2
2025-07-12,417.01013617090854,-127.40383606986616,365.1764170167782,417.01013617090854,417.01013617090854,-297.5422300625978,-297.5422300625978,-297.5422300625978,-31.62385577047616,-31.62385577047616,-31.62385577047616,-265.91837429212165,-265.91837429212165,-265.91837429212165,0.0,0.0,0.0,119.46790610831073,Consumer 2
2025-07-13,410.36869542387666,-122.82031944064781,333.8727520061109,410.36869542387666,410.36869542387666,-299.3963983196928,-299.3963983196928,-299.3963983196928,-13.452348077301625,-13.452348077301625,-13.452348077301625,-285.9440502423912,-285.9440502423912,-285.9440502423912,0.0,0.0,0.0,110.97229710418384,Consumer 2
2025-07-14,403.7272547682732,-140.46100443918033,308.4311563429143,403.7272547682732,403.7272547682732,-324.51556858296703,-324.51556858296703,-324.51556858296703,-20.323409169530155,-20.323409169530155,-20.323409169530155,-304.1921594134369,-304.1921594134369,-304.1921594134369,0.0,0.0,0.0,79.21168618530618,Consumer 2
2025-07-15,397.08581411266965,-202.5894706121467,258.54884267075323,397.08581411266965,397.08581411266965,-367.8214276526858,-367.8214276526858,-367.8214276526858,-47.67035221651297,-47.67035221651297,-47.67035221651297,-320.15107543617285,-320.15107543617285,-320.15107543617285,0.0,0.0,0.0,29.264386459983825,Consumer 2
2025-07-16,390.44437345706615,-164.5874769097907,299.3503373792405,390.44437345706615,390.44437345706615,-319.8427266290118,-319.8427266290118,-319.8427266290118,13.543877954193489,13.543877954193489,13.543877954193489,-333.38660458320527,-333.38660458320527,-333.38660458320527,0.0,0.0,0.0,70.60164682805436,Consumer 2
2025-07-17,383.8029328014626,-183.30434485912278,266.3223760132121,383.8029328014626,383.8029328014626,-348.00102008667767,-348.00102008667767,-348.00102008667767,-4.450203019889175,-4.450203019889175,-4.450203019889175,-343.5508170667885,-343.5508170667885,-343.5508170667885,0.0,0.0,0.0,35.80191271478492,Consumer 2
2025-07-18,377.1614921643728,-97.34505422194904,349.08807983315864,377.1614921643728,377.1614921643728,-246.41192155145103,-246.41192155145103,-246.41192155145103,103.97629029958097,103.97629029958097,103.97629029958097,-350.38821185103205,-350.38821185103205,-350.38821185103205,0.0,0.0,0.0,130.7495706129218,Consumer 2
2025-07-19,370.520051527283,-263.9590768736894,205.35595972214622,370.520051527283,370.520051527283,-385.362986063061,-385.362986063061,-385.362986063061,-31.623855770273302,-31.623855770273302,-31.623855770273302,-353.7391302927877,-353.7391302927877,-353.7391302927877,0.0,0.0,0.0,-14.842934535778,Consumer 2
2025-07-20,363.87861089019316,-251.78313671763553,218.04987146206489,363.87861089019316,363.87861089019316,-366.99276168823644,-366.99276168823644,-366.99276168823644,-13.452348077662569,-13.452348077662569,-13.452348077662569,-353.54041361057386,-353.54041361057386,-353.54041361057386,0.0,0.0,0.0,-3.1141507980432834,Consumer 2
2025-07-21,357.2371702531033,-226.90354911239442,221.9690133800735,357.2371702531033,357.2371702531033,-370.14678618782153,-370.14678618782153,-370.14678618782153,-20.323409169774024,-20.323409169774024,-20.323409169774024,-349.8233770180475,-349.8233770180475,-349.8233770180475,0.0,0.0,0.0,-12.90961593471826,Consumer 2
2025-07-22,350.595729587121,-266.573927832214,195.84760021827117,350.595729587121,350.595729587121,-390.3795993685652,-390.3795993685652,-390.3795993685652,-47.67035221659043,-47.67035221659043,-47.67035221659043,-342.7092471519748,-342.7092471519748,-342.7092471519748,0.0,0.0,0.0,-39.783869781444196,Consumer 2
2025-07-23,343.95428892113864,-214.02825531633613,258.001403801639,343.95428892113864,343.95428892113864,-318.8583991867128,-318.8583991867128,-318.8583991867128,13.543877953909888,13.543877953909888,13.543877953909888,-332.40227714062274,-332.40227714062274,-332.40227714062274,0.0,0.0,0.0,25.09588973442584,Consumer 2
2025-07-24,337.31284825515644,-214.76247052464268,245.56746677603078,337.31284825515644,337.31284825515644,-323.6310164933345,-323.6310164933345,-323.6310164933345,-4.450203019790083,-4.450203019790083,-4.450203019790083,-319.1808134735445,-319.1808134735445,-319.1808134735445,0.0,0.0,0.0,13.681831761821911,Consumer 2
2025-07-25,330.67140758917407,-89.14065198150257,371.4864021745156,330.67140758917407,330.67140758917407,-199.410348889056,-199.410348889056,-199.410348889056,103.97629029954356,103.97629029954356,103.97629029954356,-303.38663918859953,-303.38663918859953,-303.38663918859953,0.0,0.0,0.0,131.26105870011807,Consumer 2
2025-07-26,324.02996854868144,-231.54905664429526,238.2959479725227,324.02996854868144,324.02996854868144,-317.0368133089888,-317.0368133089888,-317.0368133089888,-31.62385577047882,-31.62385577047882,-31.62385577047882,-285.41295753851,-285.41295753851,-285.41295753851,0.0,0.0,0.0,6.993155239692612,Consumer 2
2025-07-27,317.38852950818875,-182.11132308615387,274.630192875454,317.38852950818875,317.38852950818875,-279.1437563920862,-279.1437563920862,-279.1437563920862,-13.45234807743724,-13.45234807743724,-13.45234807743724,-265.691408314649,-265.691408314649,-265.691408314649,0.0,0.0,0.0,38.24477311610258,Consumer 2
2025-07-28,310.7470904676961,-192.47804032771336,271.49453543012356,310.7470904676961,310.7470904676961,-265.00193401367164,-265.00193401367164,-265.00193401367164,-20.32340916972908,-20.32340916972908,-20.32340916972908,-244.67852484394257,-244.67852484394257,-244.67852484394257,0.0,0.0,0.0,45.74515645402448,Consumer 2
2025-07-29,304.1056514272034,-186.15160626186895,280.82154167978126,304.1056514272034,304.1056514272034,-270.5123953532571,-270.5123953532571,-270.5123953532571,-47.670352216667894,-47.670352216667894,-47.670352216667894,-222.8420431365892,-222.8420431365892,-222.8420431365892,0.0,0.0,0.0,33.59325607394629,Consumer 2
2025-07-30,297.4642124243206,-119.45269110260645,337.5041206848719,297.4642124243206,297.4642124243206,-187.10358798149028,-187.10358798149028,-187.10358798149028,13.543877954383804,13.543877954383804,13.543877954383804,-200.64746593587407,-200.64746593587407,-200.64746593587407,0.0,0.0,0.0,110.3606244428303,Consumer 2
2025-07-31,290.8227734214376,-110.87322302893875,353.61267758119004,290.8227734214376,290.8227734214376,-182.99546705966546,-182.99546705966546,-182.99546705966546,-4.450203019829819,-4.450203019829819,-4.450203019829819,-178.54526403983564,-178.54526403983564,-178.54526403983564,0.0,0.0,0.0,107.82730636177214,Consumer 2
2025-08-01,284.18133441855474,10.005095989862419,458.7364284872429,284.18133441855474,284.18133441855474,-52.98277580798633,-52.98277580798633,-52.98277580798633,103.97629029958094,103.97629029958094,103.97629029958094,-156.95906610756728,-156.95906610756728,-156.95906610756728,0.0,0.0,0.0,231.1985586105684,Consumer 2
2025-08-02,277.5398953966401,-127.02846025825117,343.7768312197995,277.5398953966401,277.5398953966401,-167.89900316520823,-167.89900316520823,-167.89900316520823,-31.623855770480144,-31.623855770480144,-31.623855770480144,-136.27514739472807,-136.27514739472807,-136.27514739472807,0.0,0.0,0.0,109.64089223143185,Consumer 2
2025-08-03,270.8984563747253,-111.19759954928776,373.2840154928849,270.8984563747253,270.8984563747253,-130.28582701502398,-130.28582701502398,-130.28582701502398,-13.45234807721191,-13.45234807721191,-13.45234807721191,-116.83347893781207,-116.83347893781207,-116.83347893781207,0.0,0.0,0.0,140.61262935970132,Consumer 2
2025-08-04,264.2570173528106,-75.22603849552219,363.22970201227554,264.2570173528106,264.2570173528106,-119.24395244166269,-119.24395244166269,-119.24395244166269,-20.32340916997295,-20.32340916997295,-20.32340916997295,-98.92054327168972,-98.92054327168972,-98.92054327168972,0.0,0.0,0.0,145.0130649111479,Consumer 2
2025-08-05,257.61557833089597,-104.44857739109072,341.43021462282024,257.61557833089597,257.61557833089597,-130.43441486021743,-130.43441486021743,-130.43441486021743,-47.67035221674535,-47.67035221674535,-47.67035221674535,-82.76406264347209,-82.76406264347209,-82.76406264347209,0.0,0.0,0.0,127.18116347067854,Consumer 2
2025-08-06,250.97413920019932,-20.00409420601576,434.52926974158527,250.97413920019932,250.97413920019932,-54.985844849219305,-54.985844849219305,-54.985844849219305,13.543877954258102,13.543877954258102,13.543877954258102,-68.52972280347741,-68.52972280347741,-68.52972280347741,0.0,0.0,0.0,195.98829435098003,Consumer 2
2025-08-07,244.3327000695026,-36.24941040270825,423.76108200043564,244.3327000695026,244.3327000695026,-60.770114802586114,-60.770114802586114,-60.770114802586114,-4.4502030197307185,-4.4502030197307185,-4.4502030197307185,-56.3199117828554,-56.3199117828554,-56.3199117828554,0.0,0.0,0.0,183.5625852669165,Consumer 2
2025-08-08,237.691260938806,52.91535588219861,520.8918508439453,237.691260938806,237.691260938806,57.80185973336262,57.80185973336262,57.80185973336262,103.9762902996558,103.9762902996558,103.9762902996558,-46.174430566293196,-46.174430566293196,-46.174430566293196,0.0,0.0,0.0,295.49312067216863,Consumer 2
2025-08-09,231.0498218081094,-52.53027733835354,390.1415887192909,231.0498218081094,231.0498218081094,-69.69692888786238,-69.69692888786238,-69.69692888786238,-31.62385577048147,-31.62385577048147,-31.62385577048147,-38.07307311738091,-38.07307311738091,-38.07307311738091,0.0,0.0,0.0,161.35289292024703,Consumer 2
2025-08-10,224.40838267010858,-55.51783593482984,413.46867971168973,224.40838267010858,224.40838267010858,-45.392266658171195,-45.392266658171195,-45.392266658171195,-13.452348077572854,-13.452348077572854,-13.452348077572854,-31.939918580598345,-31.939918580598345,-31.939918580598345,0.0,0.0,0.0,179.01611601193738,Consumer 2
2025-08-11,217.76694353210766,-69.58280205068304,401.3580101595109,217.76694353210766,217.76694353210766,-47.972539398468484,-47.972539398468484,-47.972539398468484,-20.32340916956877,-20.32340916956877,-20.32340916956877,-27.64913022889972,-27.64913022889972,-27.64913022889972,0.0,0.0,0.0,169.79440413363918,Consumer 2
2025-08-12,211.12550439410688,-89.37546690822526,374.39405801836443,211.12550439410688,211.12550439410688,-72.70236742955336,-72.70236742955336,-72.70236742955336,-47.670352216532066,-47.670352216532066,-47.670352216532066,-25.032015213021314,-25.032015213021314,-25.032015213021314,0.0,0.0,0.0,138.42313696455352,Consumer 2
2025-08-13,204.48406525610594,-27.94041503724801,420.39440623599586,204.48406525610594,204.48406525610594,-10.341189519340212,-10.341189519340212,-10.341189519340212,13.543877954174368,13.543877954174368,13.543877954174368,-23.885067473514574,-23.885067473514574,-23.885067473514574,0.0,0.0,0.0,194.14287573676572,Consumer 2
2025-08-14,197.84262605825003,-71.20434686258609,405.12489422111923,197.84262605825003,197.84262605825003,-28.42889712585967,-28.42889712585967,-28.42889712585967,-4.450203019631626,-4.450203019631626,-4.450203019631626,-23.978694106228044,-23.978694106228044,-23.978694106228044,0.0,0.0,0.0,169.41372893239037,Consumer 2
2025-08-15,191.20118686039405,41.062380088695676,503.18912468029816,191.20118686039405,191.20118686039405,78.90997680786047,78.90997680786047,78.90997680786047,103.97629029969318,103.97629029969318,103.97629029969318,-25.06631349183271,-25.06631349183271,-25.06631349183271,0.0,0.0,0.0,270.1111636682545,Consumer 2
2025-08-16,184.5597476625381,-112.26353984608406,340.8895282945227,184.5597476625381,184.5597476625381,-58.51736755626121,-58.51736755626121,-58.51736755626121,-31.6238557702195,-31.6238557702195,-31.6238557702195,-26.893511786041714,-26.893511786041714,-26.893511786041714,0.0,0.0,0.0,126.04238010627688,Consumer 2
2025-08-17,177.91830846468235,-87.12111399170196,360.0533010601667,177.91830846468235,177.91830846468235,-42.65930082054309,-42.65930082054309,-42.65930082054309,-13.452348077347533,-13.452348077347533,-13.452348077347533,-29.206952743195554,-29.206952743195554,-29.206952743195554,0.0,0.0,0.0,135.25900764413927,Consumer 2
2025-08-18,171.27686927848342,-127.04657956454942,352.61512492607153,171.27686927848342,171.27686927848342,-52.0861630128776,-52.0861630128776,-52.0861630128776,-20.323409169812642,-20.323409169812642,-20.323409169812642,-31.762753843064953,-31.762753843064953,-31.762753843064953,0.0,0.0,0.0,119.19070626560583,Consumer 2
2025-08-19,164.63543009228448,-125.25807016250097,317.5215855450577,164.63543009228448,164.63543009228448,-82.0044207483307,-82.0044207483307,-82.0044207483307,-47.670352216547435,-47.670352216547435,-47.670352216547435,-34.334068531783274,-34.334068531783274,-34.334068531783274,0.0,0.0,0.0,82.63100934395378,Consumer 2
2025-08-20,157.99399090608554,-94.64858060914128,372.7796527592535,157.99399090608554,157.99399090608554,-23.173771090555665,-23.173771090555665,-23.173771090555665,13.543877954048673,13.543877954048673,13.543877954048673,-36.717649044604336,-36.717649044604336,-36.717649044604336,0.0,0.0,0.0,134.82021981552987,Consumer 2
2025-08-21,151.3525517198866,-142.3862003299171,329.8685852812615,151.3525517198866,151.3525517198866,-43.189408493894824,-43.189408493894824,-43.189408493894824,-4.4502030196713624,-4.4502030196713624,-4.4502030196713624,-38.73920547422347,-38.73920547422347,-38.73920547422347,0.0,0.0,0.0,108.16314322599177,Consumer 2
2025-08-22,144.71111257689256,-16.148128103180987,441.6459676502779,144.71111257689256,144.71111257689256,63.71886725757621,63.71886725757621,63.71886725757621,103.97629029958098,103.97629029958098,103.97629029958098,-40.25742304200478,-40.25742304200478,-40.25742304200478,0.0,0.0,0.0,208.42997983446878,Consumer 2
2025-08-23,138.0696734338985,-161.67532444911328,297.8480533598021,138.0696734338985,138.0696734338985,-72.79040508918828,-72.79040508918828,-72.79040508918828,-31.623855770220825,-31.623855770220825,-31.623855770220825,-41.16654931896746,-41.16654931896746,-41.16654931896746,0.0,0.0,0.0,65.2792683447102,Consumer 2
2025-08-24,131.42823429090456,-172.07927258917735,311.2090582646068,131.42823429090456,131.42823429090456,-54.84986282836754,-54.84986282836754,-54.84986282836754,-13.4523480774094,-13.4523480774094,-13.4523480774094,-41.39751475095814,-41.39751475095814,-41.39751475095814,0.0,0.0,0.0,76.578371462537,Consumer 2
2025-08-25,124.78679499607098,-142.25868496749464,317.3201696853976,124.78679499607098,124.78679499607098,-61.24101073075998,-61.24101073075998,-61.24101073075998,-20.323409170056514,-20.323409170056514,-20.323409170056514,-40.91760156070346,-40.91760156070346,-40.91760156070346,0.0,0.0,0.0,63.545784265311,Consumer 2
2025-08-26,118.1453557012374,-197.63988569883958,252.92033991801998,118.1453557012374,118.1453557012374,-87.39907844200837,-87.39907844200837,-87.39907844200837,-47.67035221662489,-47.67035221662489,-47.67035221662489,-39.728726225383475,-39.728726225383475,-39.728726225383475,0.0,0.0,0.0,30.746277259229032,Consumer 2
2025-08-27,111.50391640640377,-145.91750431263335,322.4496467580591,111.50391640640377,111.50391640640377,-24.320569698739703,-24.320569698739703,-24.320569698739703,13.54387795412283,13.54387795412283,13.54387795412283,-37.86444765286253,-37.86444765286253,-37.86444765286253,0.0,0.0,0.0,87.18334670766407,Consumer 2
2025-08-28,104.86247711157027,-172.21373583857195,289.2141762631712,104.86247711157027,104.86247711157027,-39.83605842110628,-39.83605842110628,-39.83605842110628,-4.450203019572262,-4.450203019572262,-4.450203019572262,-35.385855401534016,-35.385855401534016,-35.385855401534016,0.0,0.0,0.0,65.026418690464,Consumer 2
2025-08-29,98.22103785757102,-64.0960614134022,398.75728732177373,98.22103785757102,98.22103785757102,71.59976180904486,71.59976180904486,71.59976180904486,103.97629029961836,103.97629029961836,103.97629029961836,-32.3765284905735,-32.3765284905735,-32.3765284905735,0.0,0.0,0.0,169.82079966661587,Consumer 2
2025-08-30,91.57959860357165,-203.20445930900118,257.77498342576524,91.57959860357165,91.57959860357165,-60.56064017866301,-60.56064017866301,-60.56064017866301,-31.623855770222153,-31.623855770222153,-31.623855770222153,-28.93678440844086,-28.93678440844086,-28.93678440844086,0.0,0.0,0.0,31.018958424908647,Consumer 2
2025-08-31,84.93815934957229,-167.14877465335664,283.96383940787825,84.93815934957229,84.93815934957229,-38.62980706404411,-38.62980706404411,-38.62980706404411,-13.452348077184071,-13.452348077184071,-13.452348077184071,-25.177458986860035,-25.177458986860035,-25.177458986860035,0.0,0.0,0.0,46.30835228552818,Consumer 2
2025-09-01,78.29672009557292,-199.64045685519525,264.354156007022,78.29672009557292,78.29672009557292,-41.536879429187195,-41.536879429187195,-41.536879429187195,-20.32340916965234,-20.32340916965234,-20.32340916965234,-21.213470259534855,-21.213470259534855,-21.213470259534855,0.0,0.0,0.0,36.75984066638573,Consumer 2
2025-09-02,71.65528084367713,-223.1764219598927,227.00922912057896,71.65528084367713,71.65528084367713,-64.82777517396262,-64.82777517396262,-64.82777517396262,-47.67035221699309,-47.67035221699309,-47.67035221699309,-17.15742295696954,-17.15742295696954,-17.15742295696954,0.0,0.0,0.0,6.827505669714512,Consumer 2
2025-09-03,65.01384159178133,-155.3512030205122,298.40725685185083,65.01384159178133,65.01384159178133,0.4303730702689179,0.4303730702689179,0.4303730702689179,13.543877954197006,13.543877954197006,13.543877954197006,-13.113504883928087,-13.113504883928087,-13.113504883928087,0.0,0.0,0.0,65.44421466205024,Consumer 2
2025-09-04,58.37240233988554,-194.27305915195396,279.473476509635,58.37240233988554,58.37240233988554,-13.622115370531526,-13.622115370531526,-13.622115370531526,-4.450203019793077,-4.450203019793077,-4.450203019793077,-9.171912350738449,-9.171912350738449,-9.171912350738449,0.0,0.0,0.0,44.750286969354015,Consumer 2
2025-09-05,51.73096308798975,-78.64738793306108,390.8307172938301,51.73096308798975,51.73096308798975,98.57227065867345,98.57227065867345,98.57227065867345,103.97629029965574,103.97629029965574,103.97629029965574,-5.404019640982293,-5.404019640982293,-5.404019640982293,0.0,0.0,0.0,150.30323374666318,Consumer 2
2025-09-06,45.089523813613916,-198.0923452086783,244.3597882990051,45.089523813613916,45.089523813613916,-33.48233377703266,-33.48233377703266,-33.48233377703266,-31.62385577042767,-31.62385577042767,-31.62385577042767,-1.8584780066049853,-1.8584780066049853,-1.8584780066049853,0.0,0.0,0.0,11.607190036581258,Consumer 2
2025-09-07,38.44808453923809,-198.73920085050258,275.24111527504715,38.44808453923809,38.44808453923809,-12.010742011925295,-12.010742011925295,-12.010742011925295,-13.452348077251882,-13.452348077251882,-13.452348077251882,1.441606065326588,1.441606065326588,1.441606065326588,0.0,0.0,0.0,26.437342527312794,Consumer 2
2025-09-08,31.806645264862258,-223.82726216509852,251.66829829245987,31.806645264862258,31.806645264862258,-15.823104846605945,-15.823104846605945,-15.823104846605945,-20.32340916989621,-20.32340916989621,-20.32340916989621,4.500304323290263,4.500304323290263,4.500304323290263,0.0,0.0,0.0,15.983540418256313,Consumer 2
2025-09-09,25.165205990486427,-247.90164494334365,210.24756129185823,25.165205990486427,25.165205990486427,-40.321104881195815,-40.321104881195815,-40.321104881195815,-47.67035221671773,-47.67035221671773,-47.67035221671773,7.349247335521918,7.349247335521918,7.349247335521918,0.0,0.0,0.0,-15.155898890709388,Consumer 2
2025-09-10,18.523766716110597,-186.51074756198935,312.0892174982184,18.523766716110597,18.523766716110597,23.590611971175925,23.590611971175925,23.590611971175925,13.543877954271178,13.543877954271178,13.543877954271178,10.046734016904747,10.046734016904747,10.046734016904747,0.0,0.0,0.0,42.11437868728652,Consumer 2
2025-09-11,11.882327441734892,-220.35804777759157,262.49556870103777,11.882327441734892,11.882327441734892,8.225395887842403,8.225395887842403,8.225395887842403,-4.450203019693984,-4.450203019693984,-4.450203019693984,12.675598907536386,12.675598907536386,12.675598907536386,0.0,0.0,0.0,20.107723329577297,Consumer 2
2025-09-12,5.2408881673589365,-119.66781702669572,349.2776928219915,5.2408881673589365,5.2408881673589365,119.31620221860437,119.31620221860437,119.31620221860437,103.97629029965583,103.97629029965583,103.97629029965583,15.33991191894855,15.33991191894855,15.33991191894855,0.0,0.0,0.0,124.5570903859633,Consumer 2
2025-09-13,-1.4005511070168943,-241.01528815689022,219.3586036623474,-1.4005511070168943,-1.4005511070168943,-13.463227212733816,-13.463227212733816,-13.463227212733816,-31.623855770224818,-31.623855770224818,-31.623855770224818,18.160628557491002,18.160628557491002,18.160628557491002,0.0,0.0,0.0,-14.863778319750711,Consumer 2
2025-09-14,-8.041990381392724,-224.18506090214177,240.89937835644764,-8.041990381392724,-8.041990381392724,7.817999785488601,7.817999785488601,7.817999785488601,-13.452348077319686,-13.452348077319686,-13.452348077319686,21.270347862808286,21.270347862808286,21.270347862808286,0.0,0.0,0.0,-0.22399059590412307,Consumer 2
